sample_id,job_id,source_type,title,description,gold_required_skills,gold_optional_skills,gold_responsibilities,is_parseable,annotator,notes
JD-226,JOB05946,enterprise,多模态大模型评测实习生-Seed,"日常实习：面向全体在校生，为符合岗位要求的同学提供为期3个月及以上的项目实践机会。
团队介绍：字节跳动Seed团队成立于2023年，致力于寻找通用智能的新方法，追求智能上限，为科技和社会发展作出贡献。
Seed团队在AI领域拥有长期愿景与决心，团队研究方向涵盖MLLM、GenMedia、AI for Science、机器人等，在中国、新加坡、美国等地设有实验室和岗位。目前，团队已推出业界领先的通用大模型以及前沿的多模态能力，支持豆包、即梦、TRAE等超过50个应用场景，并通过火山引擎开放给企业客户。第三方数据显示，豆包App用户量在中国市场排名第一，豆包大模型日均Token调用量行业领先。

1、参与多模态大模型评测体系建设，包括但不限于ASR/TTS/音乐生成/多模态交互/Agent等，制定评测方案、评测指标、构建评测集，形成行业Benchmark；
2、开发自动化、可扩展、可靠的评测系统，提高自动评估的占比，缩短模型评测周期；
3、对模型能力深度分析，明确模型的优势与缺陷，指导模型发展，探索模型能力边界，完善与扩展评测的维度，构建下一代评测系统；
4、构建“数据-模型-评测”飞轮，驱动大模型迭代，帮助实现AGI；
5、追踪大模型方向前沿进展，积极主动地学习和探索新的评测及分析的方法和技术。
1、本科及以上学历在读，计算机及相关专业优先；
2、在语音、多模态、机器学习等一个或多个领域有较深入的研究者；
3、熟悉C/C++、Python等编程语言，有较强的工程能力；
4、具有出色的分析、解决问题的能力，有自主探索解决方案的能力者；
5、对模型评测充满兴趣，具有良好的沟通协作能力，工作积极主动，能够与团队融洽合作，一起探索新技术，推进技术进步。
具备语音、多模态或机器学习研究基础，熟悉C/C++、Python并关注模型评测。
Seed; 多模态大模型评测",,,,,,
JD-227,JOB02495,enterprise,后端研发工程师-抖音生态与运营,"1、负责抖音作者体验团队变现策略、分成策略等业务方向的服务端开发工作；
2、参与系统架构设计及优化，提升系统性能和效率，降低服务成本，保证系统服务高并发高可靠；
3、参与系统稳定性建设，内容安全、资金安全的保障体系建设；
4、通过不断的技术研究和创新，推动业务的快速发展和高效迭代。
1、掌握扎实的计算机基础知识，深入理解数据结构、算法和操作系统知识；
2、熟悉MySQL、Redis、MQ等常用开源组件，了解其基本的实现原理与应用场景，熟练掌握至少一门服务端语言；
3、熟悉常规的架构设计思想，包括不限于服务化/异步/高并发/高可用/可扩展等；
4、具备优秀的逻辑分析能力，对业务逻辑进行合理的抽象和拆分；
5、具备良好的职业素养，责任心强，坦诚清晰，具备良好的沟通协作能力。
要求深入理解数据结构、算法和操作系统; 熟悉MySQL、Redis、MQ及其实现原理; 掌握至少一门服务端语言; 熟悉服务化、异步、高并发、高可用和可扩展架构
抖音生态与运营; 后端研发",,,,,,
JD-228,GOV-2024-129116-300110004004,government,统计分析一级行政执法员,"用人司局：舟山海关
职位简介：从事海关统计分析工作，以及智慧海关建设管理工作。
专业要求：经济统计学、统计学、应用统计学、数据计算及应用、数据科学与大数据技术、大数据管理与应用
学历要求：仅限本科
学位要求：学士
政治面貌：不限
基层工作经历：无限制
考试类别：行政执法类
备注：限2024届高校毕业生；大学英语四级考试425分及以上；现场一线岗位；本职位所指专业为具体专业名称；考生必须具备与填报学历及专业相应的学位；服从关区二次调配。",,,,,,
JD-229,job_383a7266d3d49415ac1d,legacy_label,大数据开发工程师,"1.负责后端架构设计与核心功能开发，保障系统的高可用与可扩展性；
2.承担数据ETL的开发与调度工作，保障数据链路的稳定与数据质量。",,,,,,
JD-230,job_54762a1826c00e75be73,legacy_label,AI搜索算法工程师（大模型后训练方向）,"1.负责AI搜索中大模型后训练方向的核心技术研发、优化与创新，优化Post-training 算法的训练效率和回复效果；
2.研究各领域高质量数据的自动化合成方法，建设高效的线上数据飞轮链路；
3.跟踪AI搜索领域的前沿技术，参与前沿算法研究，推动研究成果在业务场景的落地应用；
4.参与产品讨论，基于技术对产品提出改进建议。",,,,,,
JD-231,GOV-2025-130130-300110420002,government,一级行政执法员（二）,"用人司局：国家税务总局龙陵县税务局
职位简介：税收大数据分析
专业要求：数学类、统计学类、计算机类
学历要求：本科及以上
学位要求：与最高学历相对应的学位
政治面貌：不限
基层工作经历：无限制
考试类别：行政执法类
备注：应届高校毕业生，本单位不提供宿舍，在本单位最低服务年限为5年",,,,,,
JD-232,GOV-2026-132120-300147723001,government,科技部门一级主任科员及以下,"用人司局：国家金融监督管理总局崇左监管分局
职位简介：主要从事金融信息科技风险监管、电子设备软硬件管理及信息系统运行维护等工作。
专业要求：计算机类
学历要求：本科或硕士研究生
学位要求：与最高学历相对应的学位
政治面貌：不限
基层工作经历：无限制
考试类别：市（地）级及以下直属机构综合管理类
备注：1.报名时请在专业栏中同时填写专业名称和专业代码；2.限应届高校毕业生报考，请在备注栏中注明本人具有应届高校毕业生身份；3.本科学历大学英语四级成绩在425分及以上（雅思成绩在6分及以上、托福成绩在80分及以上、取得英语专业四级或专业八级合格证书亦可），研究生学历大学英语六级成绩在425分及以上（雅思成绩在6.5分及以上、托福成绩在90分及以上、取得英语专业四级或专业八级合格证书亦可），请在外语水平栏注明已获得的英语等级证书及成绩。",,,,,,
JD-233,JOB09348,enterprise,Ad Strategy Algorithm Engineer（J93906）,"-Responsible for designing strategies and optimizing algorithms for the advertising system
-Design and implement ad bidding mechanisms
-Estimate CTR (Click-Through Rate) and CVR (Conversion Rate) for advertising models
-Research advanced technologies for the advertising system
-Experience with large-scale advertising system strategy algorithms; experience with RTB (Real-Time Bidding) is preferred
-Background in machine learning and deep learning
-Proficient in programming languages such as Python, with a solid foundation in data structures and algorithms
-Strong team spirit, excellent communication, and learning abilities
-Exceptional problem analysis and solving skills, with a passion for tackling challenging issues
-Outstanding logical thinking skills, capable of discovering valuable patterns from large datasets
要求有大规模广告系统策略算法经验，RTB经验优先，具备机器学习和深度学习背景，熟练Python，掌握数据结构算法，能从大规模数据中分析模式。
广告策略算法",,,,,,
JD-234,GOV-2025-137105-400110105003,government,内蒙古调查总队业务处室一级主任科员及以下（3）,"用人司局：国家统计局内蒙古调查总队
职位简介：从事数据处理、统计分析、统计研究等工作
专业要求：遥感科学与技术、摄影测量与遥感、地图制图学与地理信息工程、地图学与地理信息系统
学历要求：硕士研究生及以上
学位要求：与最高学历相对应的学位
政治面貌：不限
基层工作经历：无限制
考试类别：中央机关及其省级直属机构综合管理类
备注：1.须以最高学历学位主修专业报考，考生报考专业须与招录专业名称一致，各学习阶段均获得相应学历学位；2.本单位最低服务年限为5年（含试用期）。",,,,,,
JD-235,JOB10180,enterprise,深度学习定位算法实习生,"1、负责3D视觉、SLAM、机器学习、多传感器融合等算法在智能驾驶定位、建图等车载在线应用的研究、开发与落地

2、负责搭建模型训练所需高效数据生产链路(数据挖掘/增强）、负责模型训练实验
1、硕士学历，自动化、电子、计算机或相关专业

2、熟悉3D视觉、SLAM、机器学习至少一个领域的相关算法，有相关经验优先

3、熟悉常用的深度学习框架，有较强的编程能力；掌握C++；熟悉Linux

4、熟悉BEV检测框架MapTR/BEVFormer等，或深度学习定位方法BEV-Locator/OrienterNet等

5、具备模型部署量化、剪枝等相关知识经验优先。
要求熟悉3D视觉、SLAM或机器学习，掌握深度学习框架、C++和Linux，熟悉MapTR、BEVFormer、BEV-Locator、OrienterNet，模型部署、量化和剪枝经验优先。
深度学习定位",,,,,,
JD-236,GOV-2026-137112-400110112006,government,蚌埠调查队业务科室四级主任科员及以下,"用人司局：国家统计局安徽调查总队
职位简介：从事统计调查、数据处理、统计分析研究等工作
专业要求：本科：统计学、应用统计学、经济统计学；数学类（不含数理基础科学）；数据科学与大数据技术；遥感科学与技术 研究生：应用经济学、统计学、应用统计、数学、遥感科学与技术、地图学与地理信息系统
学历要求：本科或硕士研究生
学位要求：与最高学历相对应的学位
政治面貌：不限
基层工作经历：无限制
考试类别：市（地）级及以下直属机构综合管理类
备注：1.所列专业均要求最高学历主修专业，考生所学专业须与招录专业名称一致；2.仅限应届高校毕业生；3.本单位最低服务年限为5年（含试用期）。",,,,,,
JD-237,job_36c5988a5f75cb78b8fd,legacy_label,UE微恐轻动作项目-2D场景设计接口人,"1.配合主美，深度参与项目场景视觉风格、色彩系统、图形语言、品质标准的整体制定与落地执行；
2.负责游戏场景世界观与视觉基调搭建，输出强形式感、高辨识度、新美学的场景概念 / 气氛图 / 关键帧视觉；
3.以图形构成、平面化语言、极简叙事、强对比、符号化设计为核心能力，完成空间、建筑、地貌、氛围的整体设计；
4.把控构图节奏、色彩系统、视觉层级、风格统一，让场景具备传播力与记忆点；
5.输出可落地、可拼接、可扩展的场景规范与视觉指南，配合 3D / 地编实现最终高品质呈现，和LD、LA协同，对整体游戏场景的设计和落地质量负责；
6.参与视觉创新探索，持续输出新风格、新表现、新语言，提升项目整体美术壁垒。",,,,,,
