candidate_id,summary,extracted_skills,skill_count
resume_001719,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，信息工程专业，英语四级。
个人概述...",微服务;Node.js;系统架构;技术美术;Python;Spring;Django;Flask;MySQL;Linux;Java;Redis;人工智能;产品经理;运维;C#;Kubernetes;Kafka;分布式系统;向量数据库,20
resume_001720,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语六级。
...",Vue;React;系统架构;用户增长;Python;Java;JavaScript;SQL;Go;CSS;C++;C#;TypeScript;人工智能;商业分析;产品经理;运维;运营管理;游戏服务器;数据可视化;性能优化,21
resume_001721,"求职意向：全栈开发工程师。
教育背景：博士研究生，博士学位，海外高校，信息工程专业，英语六级。
个人...",全栈;React;Vue;微服务;Node.js;系统架构;Python;Java;JavaScript;SQL;Go;CSS;Spring;Django;Flask;MySQL;Redis;TypeScript;人工智能;产品经理;运维;数据可视化,22
resume_001722,"求职意向：数据工程师。
教育背景：本科，学士学位，双一流高校，数据科学与大数据技术专业，英语四级。
...",数据科学;SQL;Spark;实时计算;Redis;PostgreSQL;Linux;Python;Java;JavaScript;Go;MySQL;MongoDB;Hadoop;商业分析;Docker;Kafka;数据治理;产品经理;运维;实时数仓;ETL;数据质量;深度学习,24
resume_001723,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，数字媒体技术专业，英语四级。
个人...",Vue;React;系统架构;品牌;用户增长;Python;Java;JavaScript;SQL;Go;CSS;TypeScript;性能优化;产品经理;运维;运营管理;游戏服务器;数据分析;商业分析;数据可视化,20
resume_001724,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，英语四级。
...",全栈;Vue;React;Node.js;微服务;系统架构;Java;JavaScript;SQL;CSS;TypeScript;Spring;Django;Flask;MySQL;Redis;Linux;数据可视化,18
resume_001725,"求职意向：后端开发工程师。
教育背景：博士研究生，博士学位，双一流高校，网络工程专业，英语六级。
个...",微服务;Node.js;分布式系统;系统架构;PostgreSQL;Java;SQL;Spring;Django;Flask;Kafka;商业分析;MySQL;MongoDB;Redis;Linux;产品经理;运维;ETL;Kubernetes;JavaScript;C#,22
resume_001726,"求职意向：算法工程师。
教育背景：本科，学士学位，普通高校，模式识别与智能系统专业，无。
个人概述：...",智能体框架;人工智能;AIGC;特征工程;推荐算法;Python;TensorFlow;PyTorch;Hadoop;Spark;商业分析;CUDA;机器学习;深度学习;SQL;产品经理;运维;检索增强生成;分布式系统;提示词工程;多模态;内容运营;系统架构;模型训练,24
resume_001727,"求职意向：运维工程师。
教育背景：硕士研究生，硕士学位，双一流高校，网络工程专业，英语六级。
个人概...",运维;Linux;Docker;Automated Testing;技术美术;Java;Kubernetes;Terraform;Redis;MySQL;Prometheus;网络安全;风控模型;产品经理;C++;Rust;分布式系统;系统架构;向量数据库,19
resume_001728,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，双一流高校，软件工程专业，英语六级。
个...",Vue;React;分布式系统;用户增长;品牌;Python;Java;JavaScript;SQL;Go;CSS;Rust;TypeScript;C#;产品经理;运维;运营管理;游戏服务器;性能优化;商业分析;数据可视化;数据分析;Automated Testing,23
resume_001729,"求职意向：后端开发工程师。
教育背景：本科，学士学位，普通高校，信息工程专业，英语四级。
个人概述：...",Node.js;微服务;系统架构;分布式系统;MySQL;Python;Java;Go;Spring;Django;Flask;Kafka;商业分析;PostgreSQL;MongoDB;Redis;Linux;人工智能;产品经理;运维;ETL;Data Warehouse,22
resume_001730,"求职意向：运维工程师。
教育背景：博士研究生，博士学位，双一流高校，信息安全专业，英语六级。
个人概...",运维;网络安全;Linux;Kubernetes;Automated Testing;MySQL;Python;Java;JavaScript;SQL;Docker;Ansible;Terraform;技术美术;Prometheus;人工智能;产品经理;Rust;系统架构;向量数据库,20
resume_001731,"求职意向：运维工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语六级。
个人概述：具...",运维;Kubernetes;Linux;Docker;Automated Testing;Redis;Java;JavaScript;SQL;Go;AWS;Azure;Ansible;Terraform;MySQL;Prometheus;Python,17
resume_001732,"求职意向：云计算工程师。
教育背景：本科，学士学位，普通高校，网络工程专业，无。
个人概述：具备0年...",Docker;Kubernetes;模型推理;Python;JavaScript;SQL;Go;AWS;Azure;Ansible;Terraform;PostgreSQL;Linux;Redis;项目管理,15
resume_001733,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，计算机科学与技术专业，英语六...",Node.js;微服务;系统架构;Python;SQL;Go;Spring;Django;Flask;MySQL;MongoDB;Redis;Docker;Java;实时计算;产品经理;运维;分布式系统;Kafka;Linux;Data Warehouse;C#,22
resume_001734,"求职意向：数据分析师。
教育背景：博士研究生，博士学位，双一流高校，统计学专业，英语六级。
个人概述...",商业分析;数据分析;数据湖;SQL;Kafka;机器学习;特征工程;Python;Java;Go;MySQL;MongoDB;TensorFlow;PyTorch;Hadoop;Spark;风控模型;大模型;自然语言处理;数据可视化;产品经理;运维;经营分析;TypeScript;Redis;用户增长;品牌;渠道运营,28
resume_001735,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，985高校，应用数学专业，英语六级。
个人概...",商业分析;数据分析;Kafka;数据湖;Data Warehouse;Python;SQL;MySQL;MongoDB;推荐算法;数据可视化;经营分析;产品经理;运维;C#;TypeScript;用户增长;渠道运营,18
resume_001736,"求职意向：后端开发工程师。
教育背景：本科，学士学位，普通高校，信息工程专业，英语四级。
个人概述：...",Node.js;微服务;分布式系统;技术美术;Python;Spring;Django;Flask;Kafka;商业分析;MongoDB;Redis;Java;MySQL;人工智能;JavaScript;产品经理;运维;Linux;向量数据库,20
resume_001737,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，211高校，数据科学与大数据技术专业，英语六...",数据科学;数据分析;商业分析;ETL;Spark;数据湖;自然语言处理;Python;Java;JavaScript;SQL;Go;MySQL;MongoDB;Redis;TensorFlow;PyTorch;人工智能;数据可视化;产品经理;运维;经营分析;用户增长;渠道运营;PostgreSQL,25
resume_001738,"求职意向：测试工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，英语四级。
个人概述：具备...",Automated Testing;系统架构;Python;Java;JavaScript;Go;SQL;MySQL,8
resume_001739,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，交互设计专业，英语六级。
个人概述...",UX设计;Vue;React;系统架构;Python;JavaScript;Go;CSS;Web;TypeScript;C#;SQL;产品经理;运维;运营管理;游戏服务器;数据可视化;数据分析;性能优化,19
resume_001740,"求职意向：前端开发工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，无。
个人概述：具备5...",React;Vue;分布式系统;用户增长;Python;Java;JavaScript;Go;CSS;Web;TypeScript;C++;性能优化;产品经理;运维;商业分析;运营管理;游戏服务器;数据可视化;UX设计,20
resume_001741,"求职意向：测试工程师。
教育背景：本科，学士学位，双一流高校，质量管理工程专业，无。
个人概述：具备...",Automated Testing;系统架构;Python;Go;测试开发;Kubernetes;产品经理;运维;Docker,9
resume_001742,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，信息工程专业，英语六级。
个人概述...",微服务;Node.js;分布式系统;Redis;Python;Java;SQL;Spring;Django;Flask;Kafka;商业分析;MySQL;人工智能;Data Warehouse;产品经理;运维;ETL;Docker,19
resume_001743,"求职意向：数据工程师。
教育背景：本科，学士学位，211高校，软件工程专业，无。
个人概述：具备0年...",实时计算;ETL;Kafka;Redis;技术美术;Linux;Python;Java;JavaScript;SQL;MySQL;MongoDB;TensorFlow;PyTorch;Hadoop;Spark;商业分析;实时数仓;数据治理;C++;数据质量;推荐算法;向量数据库,23
resume_001744,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",Vue;React;系统架构;品牌;用户增长;Python;Java;JavaScript;Go;CSS;TypeScript;C#;Rust;产品经理;运维;运营管理;游戏服务器;数据分析;商业分析;数据可视化;性能优化,21
resume_001745,"求职意向：前端开发工程师。
教育背景：本科，学士学位，普通高校，计算机科学与技术专业，英语四级。
个...",Vue;React;系统架构;用户增长;品牌;Python;Java;JavaScript;Go;CSS;Web;C#;TypeScript;人工智能;商业分析;产品经理;运维;性能优化;运营管理;游戏服务器;数据分析;数据可视化,22
resume_001746,"求职意向：数据分析师。
教育背景：本科，学士学位，211高校，数据科学与大数据技术专业，英语四级。
...",数据科学;商业分析;数据分析;SQL;ETL;Data Warehouse;自然语言处理;Java;MySQL;PostgreSQL;MongoDB;Redis;TensorFlow;PyTorch;Hadoop;Spark;深度学习;Python;数据可视化;产品经理;运维;经营分析;C++;用户增长;渠道运营,25
resume_001747,"求职意向：数据分析师。
教育背景：本科，学士学位，双一流高校，信息管理与信息系统专业，英语四级。
个...",商业分析;数据分析;实时计算;Data Warehouse;Kafka;大模型;自然语言处理;Python;SQL;Go;MySQL;PostgreSQL;MongoDB;Redis;TensorFlow;PyTorch;特征工程;计算机视觉;数据可视化;人工智能;经营分析;产品经理;运维;Rust;用户增长;渠道运营,26
resume_001748,"求职意向：后端开发工程师。
教育背景：本科，学士学位，普通高校，网络工程专业，英语六级。
个人概述：...",微服务;Node.js;系统架构;PostgreSQL;Java;SQL;Spring;Django;Flask;Kafka;商业分析;MySQL;MongoDB;Redis;Linux;产品经理;运维;Rust;分布式系统;ETL,20
resume_001749,"求职意向：算法工程师。
教育背景：本科，学士学位，普通高校，人工智能专业，英语六级。
个人概述：具备...",人工智能;AIOps;检索增强生成;多模态;自然语言处理;计算机视觉;Python;Java;TensorFlow;PyTorch;商业分析;机器学习;深度学习;提示词工程;内容运营;模型训练,16
resume_001750,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，无。
个人概述：...",Automated Testing;分布式系统;Java;SQL;系统架构;MySQL,6
resume_001751,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，211高校，数据科学与大数据技术专业，英语六...",数据科学;数据分析;商业分析;ETL;实时计算;Spark;自然语言处理;Python;JavaScript;SQL;Go;MySQL;MongoDB;TensorFlow;PyTorch;Hadoop;人工智能;计算机视觉;数据可视化;产品经理;运维;经营分析;Redis;C++;用户增长;渠道运营,26
resume_001752,"求职意向：云计算工程师。
教育背景：硕士研究生，硕士学位，985高校，计算机科学与技术专业，英语六级...",Docker;Kubernetes;模型推理;CUDA;Java;AWS;Azure;Terraform;Redis;Linux;分布式系统;系统架构;产品经理;运维;JavaScript;Python,16
resume_001753,"求职意向：移动开发工程师。
教育背景：硕士研究生，硕士学位，211高校，计算机科学与技术专业，英语六...",Swift;React;Vue;用户增长;Java;Android;系统架构;性能优化;分布式系统;产品经理;运维;C#;Automated Testing,13
resume_001754,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，信息工程专业，英语六级。
个...",微服务;Node.js;分布式系统;技术美术;Python;Java;JavaScript;SQL;Spring;Django;Flask;MySQL;Docker;Redis;人工智能;C#;产品经理;运维;实时计算;Kafka;Data Warehouse;向量数据库,22
resume_001755,"求职意向：全栈开发工程师。
教育背景：硕士研究生，硕士学位，985高校，计算机科学与技术专业，英语六...",全栈;Vue;React;Node.js;微服务;系统架构;分布式系统;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;Spring;Django;Flask;Kafka;商业分析;MySQL;MongoDB;Kubernetes;产品经理;运维;技术美术;C++;数据可视化;Linux;向量数据库,30
resume_001756,"求职意向：移动开发工程师。
教育背景：硕士研究生，硕士学位，985高校，数字媒体技术专业，英语六级。...",Swift;Android;Vue;React;品牌;用户增长;Java;分布式系统;性能优化;Rust;产品经理;运维;JavaScript;Automated Testing,14
